Name	Value.id	Value.chineseS	Value.chineseT	Value.english	Value.japanese	Value.german	Value.chineseH	ct	e	j	k
TextConfig	1000508	金币房	金幣房	Coin Room	コインの部屋	Raum für Goldmünzen		금화 방	로드 중...	로드 중...	금화 방
TextConfig	1000509	生命房	生命房	HP Room	命の部屋	Lebensraum		생활 방	로드 중...	생명의 방	생명 방
TextConfig	1000510	魔法上限	魔法值上限	Max MP	最大MP	Mana-Grenze		로드 중...	로드 중...	최대 MP	최대 마력
TextConfig	1000511	魔法恢复	魔法值恢復	MP Regen	MP回復	Mana-Regeneration		로드 중...	로드 중...	MP 회복	마력 회복
TextConfig	1000512	满级	滿級	Max	最大値	Maximale Stufe		전체 레벨	맥스	최대값	최대값
TextConfig	1000513	稀有概率	稀有機率	Rare Probability	高レア魔法出現率	Seltenheitswahrscheinlichkeit		드문 기회	희귀 확률	로드 중...	고급 마법 등장 확률
TextConfig	1000514	稀有概率	稀有機率	Rare Probability	高レア遺物出現率	Seltenheitswahrscheinlichkeit		드문 기회	희귀 확률	로드 중...	고급 유물 등장 확률
TextConfig	1000515	金币产量	金幣產量	Coin Yield	コイン生成量	Goldmünze-Produktion(en)		금화 생산	코인 수익률	로드 중...	금화 생성량
TextConfig	1000516	生命产量	生命值產量	HP Regen	最大HP上昇量	Lebensproduktion(en)		로드 중...	로드 중...	로드 중...	생명력 상승량
TextConfig	1000517	进门回血	進門回血	Healing Upon Entry	次のルームに入るとHPを回復	Heilung beim Betreten des Raums		피를 회복하기 위해 문에 들어가다	입장 시 힐링	다음 방에 들어가면 HP를 회복	다음 방에 들어갈 때 회복되는 생명력
TextConfig	1000518	上限	上限	Limit	上限	Obergrenze		상한	로드 중...	상한	한계
TextConfig	1000519	解锁更多天赋	解鎖更多天賦	Unlock more talents	能力解放	Mehr Talente freischalten		로드 중...	더 많은 재능을 발휘하세요	능력 해방	능력해방
TextConfig	1000601	您死了	您死了	You Died	You Died!	Sie sind gestorben	败北	당신은 죽었어	로드 중...	로드 중...	당신은 죽었습니다
TextConfig	1000602	朕知道了	朕知道了	Got it	OK	Ich weiß Bescheid		알아요	로드 중...	OK	알겠습니다
TextConfig	1000701	长按拖拽	長按拖拽	Long Press and Drag	長押しでドラッグ	Lange drücken und ziehen		길게 누르고 드래그하세요.	길게 누르고 끌기	로드 중...	길게 누른 채 드래그
TextConfig	1000702	单击丢弃	點選丟棄	Click to Drop	ワンクリックで破棄	Klicken, um zu werfen		삭제하려면 클릭하세요.	드롭하려면 클릭하세요.	로드 중...	버리려면 클릭하세요.
TextConfig	1000703	法杖魔力上限不足以施放任何法术组	法杖魔力上限不足以釋放任何法術組	Insufficient MP to cast any spell set.	杖の魔力の上限が足りず、どの呪文グループも発動できません	Die magische Kraft des Zauberstabes reicht nicht aus, um Zauber zu wirken		스태프의 최대 마법력은 어떤 주문 그룹도 해제하기에 충분하지 않습니다.	마법 세트를 시전하기에는 MP가 부족합니다.	지팡이의 마력의 상한이 부족하고, 어느 주문 그룹도 발동할 수 없습니다	지팡이의 마력 상한이 부족해서, 어떤 주문도 발동할 수 없습니다
TextConfig	1000704	无法手持杖灵所在的法杖	無法手持杖靈所在的法杖	Unable to wield the wand containing the wand spirit.	杖霊のいる杖を手にすることはできない	Der Zauberstab mit dem Stabgeist kann nicht gehalten werden		직원 정신으로는 직원을 붙잡을 수 없습니다	로드 중...	지팡이가있는 지팡이를 손에 넣을 수 없다.	지팡이 정령이 있을 때는 직접 시전할 수 없습니다
TextConfig	1000705	法杖魔力上限不足以施放该法术组	法杖魔力上限不足以釋放該法術組	Insufficient MP to cast this spell set.	杖の魔力の上限が足りず、この呪文グループも発動できません	Die magische Kraft des Zauberstabes reicht nicht aus, um diesen Zauber zu wirken		이 마법군을 풀어주기에는 지팡이의 최대 마력이 부족합니다.	이 주문 세트를 시전하기에는 MP가 부족합니다.	지팡이의 마력의 상한이 부족해, 이 주문 그룹도 발동할 수 없습니다	지팡이의 마력 상한이 부족해서, 이 주문을 발동할 수 없습니다
TextConfig	1000706	右侧没有可施放的法术	右側沒有可施法法術	No spells on the right can be cast	次のスロットには詠唱できる呪文がありません	Keine Zauber auf der rechten Seite verfügbar		로드 중...	오른쪽에는 어떤 주문도 시전할 수 없습니다.	다음 슬롯에는 시전할 수 있는 주문이 없습니다.	오른쪽에 시전할 수 있는 주문이 없습니다
TextConfig	1000707	左侧没有可施放法术	左側沒有可施法法術	No spells on the left can be cast	前のスロットには詠唱できる呪文がありません	Keine Zauber auf der linken Seite verfügbar		로드 중...	왼쪽의 주문은 시전할 수 없습니다.	이전 슬롯에는 시전할 수 있는 주문이 없습니다.	왼쪽에 시전할 수 있는 주문이 없습니다
TextConfig	1000708	右侧没有可被拟态的法术	右側沒有可被擬態的法術	No spells on the right can be morphed.	右には模倣できる呪文はありません	Keine Zauber auf der rechten Seite zum Kopieren verfügbar		오른쪽에는 흉내낼 수 있는 주문이 없습니다.	오른쪽의 어떤 주문도 변형될 수 없습니다.	오른쪽에는 모방 할 수있는 주문이 없습니다.	오른쪽에 모방할 수 있는 주문이 없습니다
TextConfig	1000709	没有足够空间进行拟态	沒有足夠空間進行擬態	Not enough space to morph.	擬態するためのスペースが足りない	Nicht genügend Platz zum Kopieren		흉내낼 공간이 부족해요	변신할 공간이 부족합니다.	의태하기 위한 공간이 부족하다	모방하기 위한 공간이 부족합니다
TextConfig	1000801	选择1个奖励魔杖	選擇1個獎勵魔杖	Choose 1 Wand	報酬の杖を1つ選択してください	Wählen Sie einen Belohnungsstab aus		로드 중...	지팡이 1개 선택	보상 지팡이 하나를 선택하세요	보상으로 지팡이를 선택하세요
TextConfig	1000802	选择2个奖励法术	選擇2個獎勵法術	Choose 2 Spells	報酬の呪文を2つ選択してください	Wählen Sie zwei Belohnungszauber aus		로드 중...	주문 2개 선택	보상 주문 두 가지를 선택하세요.	보상으로 주문 두개를 선택하세요
TextConfig	1000803	选择1个奖励遗物	選擇1個獎勵遺物	Choose 1 Relic	報酬の遺物を1つ選択してください	Wählen Sie ein Belohnungsrelikt aus		로드 중...	유물 1개 선택	보상 유물을 하나 선택하세요	보상으로 유물을 선택하세요
TextConfig	1000804	重随	重隨	Reroll	再ランダム	Neu auswählen		다시 팔로우	로드 중...	로드 중...	재굴림
TextConfig	1000901	合成	合成	Craft	合成する	Kombinieren		합성	로드 중...	합성하다	합성
TextConfig	1000902	需要3个相同法术	需要3個相同法術	Requires 3 identical spells.	同じ呪文が3つ必要	Drei gleiche Zauber benötigt		로드 중...	동일한 주문 3개가 필요합니다.	로드 중...	동일한 주문 3개가 필요합니다
TextConfig	1000903	等级已满	等級已滿	Max level reached	レベルが最大になっています	Maximale Stufe erreicht		레벨이 가득 찼습니다.	최대 레벨 도달	레벨이 최대가 됨	최대 등급 도달
TextConfig	1000904	重铸	重鑄	Reforge	再鋳造する	Neu schmieden		개주	로드 중...	로드 중...	재련
TextConfig	1000905	放入	放入	Add	入れる	Einfügen		넣다	추가하다	넣다	추가
TextConfig	1000906	融合	融合	Fuse	融合する	Verschmelzen		퓨전	퓨즈	융합하다	융합
TextConfig	1000907	法术已满级	法術已滿級	Spell already max level	この呪文はすでに最大レベルです	Zauber ist auf maximaler Stufe		로드 중...	주문이 이미 최대 레벨입니다.	이 주문은 이미 최대 레벨	주문이 이미 최대 등급입니다
TextConfig	1000908	需要相同等级和稀有度	需要相同等級和稀有度	Requires same level and rarity	同じレベルとレア度が必要です	Gleiche Stufe und Seltenheit erforderlich		동일한 레벨과 희귀도가 필요합니다.	동일한 레벨과 희귀도가 필요합니다.	같은 레벨과 희귀도 필요	동일한 등급과 희귀도가 필요합니다
TextConfig	1000909	独特法术无法重铸	獨特法術無法重鑄	Unique spells cannot be reforged	ユニークな呪文は再鋳造できません	Einzigartige Zauber können nicht neu geschmiedet werden		로드 중...	고유 주문은 재련할 수 없습니다.	독특한 주문은 재주조 할 수 없습니다.	고유 주문은 재련할 수 없습니다
TextConfig	1001001	后置槽：此法杖每击杀1个敌人充能PostSlotTriggerChargeRatio点	後置槽：此法杖每擊殺1個敵人充能PostSlotTriggerChargeRatio點	Post Slot: The wand charge PostSlotTriggerChargeRatio energy for every enemy killed.	後続スロット：この杖を使用する場合、敵を1体戦闘不能にするたびに、魔力をPostSlotTriggerChargeRatioチャージする	Hinterer Slot: Dieser Zauberstab lädt bei jedem getöteten Gegner PostSlotTriggerChargeRatio Punkte auf	后置槽：此法杖每击败1个敌人充能PostSlotTriggerChargeRatio点	로드 중...	로드 중...	로드 중...	후속 슬롯: 이 지팡이를 사용할 경우, 적을 하나 죽일 때마다, PostSlotTriggerChargeRatio 충전
TextConfig	1001002	后置槽：每移动1米充能PostSlotTriggerChargeRatio点	後置槽：每移動1米充能PostSlotTriggerChargeRatio點	Post Slot: charge PostSlotTriggerChargeRatio energy for every meter moved.	後続スロット：1メートル移動するたびに、魔力をPostSlotTriggerChargeRatioチャージする	Hinterer Slot: Lädt sich bei jeder Bewegung von einem Meter um PostSlotTriggerChargeRatio Punkte auf		포스트 슬롯: 1미터 이동마다 PostSlotTriggerChargeRatio 포인트 충전	로드 중...	로드 중...	후속 슬롯: 1m 이동할 때마다 PostSlotTriggerChargeRatio 충전
TextConfig	1001003	后置槽：此法杖每次命中敌人充能PostSlotTriggerChargeRatio点	後置槽：此法杖每次命中敵人充能PostSlotTriggerChargeRatio點	Post Slot: The wand charge PostSlotTriggerChargeRatio energy for every enemy hit.	後続スロット：この杖を使用する場合、敵に命中するたびに、魔力をPostSlotTriggerChargeRatioチャージする	Hinterer Slot: Dieser Zauberstab lädt bei jedem Treffer auf einen Gegner um PostSlotTriggerChargeRatio Punkte auf		포스트 슬롯: 이 지팡이는 적을 공격할 때마다 PostSlotTriggerChargeRatio 포인트를 충전합니다.	로드 중...	로드 중...	후속 슬롯: 이 지팡이를 사용하여 적에게 명중할 때마다 PostSlotTriggerChargeRatio 충전
TextConfig	1001004	后置槽：每站立1秒充能PostSlotTriggerChargeRatio点	後置槽：每站立1秒充能PostSlotTriggerChargeRatio點	Post Slot: Charge PostSlotTriggerChargeRatio energy for every second stood still.	後続スロット：立ち止まると、1秒につき、魔力をPostSlotTriggerChargeRatioチャージする	Hinterer Slot: Lädt sich bei jedem Stehen für eine Sekunde um PostSlotTriggerChargeRatio Punkte auf		포스트 슬롯: 서 있는 1초마다 PostSlotTriggerChargeRatio 포인트 충전	로드 중...	로드 중...	후속 슬롯 : 서 있으면 초당 PostSlotTriggerChargeRatio 충전
TextConfig	1001005	后置槽：此法杖每次施法充能PostSlotTriggerChargeRatio点	後置槽：此法杖每次施法充能PostSlotTriggerChargeRatio點	Post Slot: The wand charge PostSlotTriggerChargeRatio energy for every spell cast.	後続スロット：この杖を使用する場合、呪文を唱えるたびに、魔力をPostSlotTriggerChargeRatioチャージする	Hinterer Slot: Dieser Zauberstab lädt bei jedem Zauberspruch um PostSlotTriggerChargeRatio Punkte auf		포스트 슬롯: 이 지팡이는 시전할 때마다 PostSlotTriggerChargeRatio 포인트를 충전합니다.	로드 중...	로드 중...	후속 슬롯: 이 지팡이로 주문을 시전할 때마다 PostSlotTriggerChargeRatio 충전합니다.
TextConfig	1001006	后置槽：此法杖每次造成高于DamageThreshold点伤害充能PostSlotTriggerChargeRatio点	後置槽：此法杖每次傷害高於DamageThreshold充能PostSlotTriggerChargeRatio點	Post Slot: The wand charge PostSlotTriggerChargeRatio energy for every DamageThreshold damage above.	後続スロット：この杖を使用する場合、与ダメージがDamageThreshold以上の場合は毎回、魔力をPostSlotTriggerChargeRatioチャージする	Hinterer Slot: Dieser Zauberstab lädt um PostSlotTriggerChargeRatio Punkte auf, wenn dieser Stab Schaden über DamageThreshold Punkte verursacht		로드 중...	포스트 슬롯: 지팡이는 위의 모든 DamageThreshold 손상에 대해 PostSlotTriggerChargeRatio 에너지를 충전합니다.	로드 중...	후속 슬롯: 이 지팡이를 사용하여, 데미지를 DamageThreshold 이상 줄 때마다 PostSlotTriggerChargeRatio 충전
TextConfig	1001007	后置槽：此法杖每次暴击充能PostSlotTriggerChargeRatio点	後置槽：此法杖每次暴擊充能PostSlotTriggerChargeRatio點	Post Slot: The wand charge PostSlotTriggerChargeRatio energy for every critical hit.	後続スロット：この杖を使用する場合、クリティカルダメージを与えるたびに、魔力をPostSlotTriggerChargeRatioチャージする	Hinterer Slot: Dieser Zauberstab lädt bei jedem kritischen Treffer um PostSlotTriggerChargeRatio Punkte auf		포스트 슬롯: 이 스태프는 각 치명타에 대해 PostSlotTriggerChargeRatio 포인트를 청구합니다.	로드 중...	로드 중...	후속 슬롯 :이 지팡이를 사용하여 치명타 피해를 입힐 때마다 PostSlotTriggerChargeRatio 충전
